prefix,course,section,max_enroll,seats_avail,waitlist
SPA,2310,16,19,19,0
SPA,2310,A,21,10,N/A
SPA,2310,B,21,14,N/A
SPA,2310,C,21,0,N/A
SPA,2310,D,21,2,N/A
SPA,2310,E,21,11,N/A
SPA,2310,F,21,0,N/A
SPA,2310,G,21,5,N/A
SPA,2310,H,21,6,N/A
SPA,2310,I,21,0,N/A
SPA,2310,J,21,0,N/A
SPA,2310,K,21,0,N/A
SPA,2310,L,21,0,N/A
SPA,2310,M,18,0,N/A
SPA,2310,O,19,13,N/A
SPA,2320,01,19,2,0
SPA,2320,02,19,2,0
SPA,2320,03,19,8,0
SPA,2321,01,13,0,2
SPA,2321,02,17,4,0
SPA,2321,04,13,0,0
SPA,2412,01,18,7,0
SPA,3001,01,9,5,0
SPA,3302,01,18,2,0
SPA,3302,02,18,5,0
SPA,3302,03,18,0,3
SPA,3302,04,18,14,0
SPA,3304,01,18,13,0
SPA,3304,02,18,11,0
SPA,3305,02,18,8,0
SPA,3305,03,18,8,0
SPA,3305,04,18,0,1
SPA,3305,05,18,3,0
SPA,3309,01,18,8,0
SPA,3309,02,18,10,0
SPA,3309,03,18,0,0
SPA,3309,04,0,0,0
SPA,3310,01,18,1,0
SPA,3311,01,18,5,0
SPA,3352,01,15,0,3
SPA,3356,01,18,8,0
SPA,3V9R,01,0,0,0
SPA,4306,01,9,0,0
SPA,4321,01,16,4,0
SPA,4321,02,16,1,0
SPA,4321,03,16,0,0
SPA,4330,01,16,10,0
SPA,4363,01,14,5,0
SPA,4388,01,11,0,1
SPA,4388,03,9,0,5
SPA,4V90,03,6,4,0
SPA,4V90,04,6,5,0
SPA,4V9R,01,1,1,0
STA,1380,01,29,5,0
STA,1380,02,29,16,0
STA,1380,03,29,0,8
STA,1380,05,229,76,0
STA,1380,06,29,5,0
STA,1380,07,29,13,0
STA,1380,08,29,0,3
STA,1380,10,19,0,0
STA,1380,W1,19,0,1
STA,2381,01,209,0,2
STA,2381,03,38,0,6
STA,2381,07,19,0,3
STA,2381,W1,19,0,10
STA,3381,01,49,1,12
STA,3381,02,49,2,15
STA,4360,01,29,6,0
STA,4372,01,9,0,0
STA,4373,01,29,2,13
STA,4384,01,10,5,0
STA,4386,01,29,16,0
STA,43C8,01,5,3,0
STA,43C9,01,19,11,0
STA,4V90,01,19,0,1
STL,1101,04,162,158,0
STL,1101,06,0,2,N/A
STL,1101,07,0,1,N/A
STL,1101,08,20,9,0
STL,1102,01,0,0,0
STL,1102,06,24,0,5
STL,1102,07,24,0,0
STL,1102,12,20,18,0
STL,1102,N1,19,19,0
STL,1103,01,12,10,0
STL,1103,02,12,11,0
STL,1103,03,12,11,0
STL,1103,04,12,11,0
STL,1103,05,12,12,0
STL,1103,N1,0,0,0
STL,1104,N1,19,10,0
STL,1104,N2,19,18,0
STL,1104,N3,19,17,0
STL,1104,N4,0,0,0
STL,1105,03,19,19,0
STL,1105,04,19,19,0
STL,1200,04,27,27,0
STL,1200,05,20,20,0
STL,1201,N1,30,22,0
STL,1205,03,19,19,0
SWA,1302,01,19,15,0
SWA,1302,02,19,0,0
SWA,1302,A,19,12,N/A
SWA,1302,B,19,3,N/A
SWA,2320,01,15,15,0
TED,1312,01,15,1,0
TED,1312,02,15,15,0
TED,3180,01,15,12,0
TED,3180,02,15,6,0
TED,3301,02,20,15,0
TED,3325,01,15,15,0
TED,3325,02,23,5,0
TED,3346,01,15,9,0
TED,3380,01,14,5,0
TED,3380,03,15,12,0
TED,3620,01,15,7,N/A
TED,3620,02,15,5,N/A
TED,3621,01,15,3,N/A
TED,3621,02,15,3,N/A
TED,3630,01,9,1,0
TED,3641,03,15,5,0
TED,3651,01,3,3,0
TED,3670,01,2,1,0
TED,4302,01,18,5,0
TED,4302,02,18,1,0
TED,4303,01,15,5,0
TED,4303,02,15,11,0
TED,4307,02,13,1,N/A
TED,4307,03,13,1,N/A
TED,4308,01,13,13,N/A
TED,4308,03,18,0,N/A
TED,4312,01,20,0,0
TED,4312,02,25,0,0
TED,4326,01,13,1,N/A
TED,4326,02,13,1,N/A
TED,4336,01,10,4,0
TED,4348,01,10,8,0
TED,4349,01,15,5,0
TED,4355,01,16,14,0
TED,4362,01,2,2,0
TED,4622,01,10,9,N/A
TED,4622,02,10,6,N/A
TED,4622,03,10,6,N/A
TED,4622,04,10,9,N/A
TED,4622,05,10,8,N/A
TED,4622,06,10,5,N/A
TED,4622,07,10,7,N/A
TED,4622,08,10,2,N/A
TED,4622,09,10,6,N/A
TED,4623,01,10,9,N/A
TED,4623,02,10,6,N/A
TED,4623,03,10,6,N/A
TED,4623,04,10,9,N/A
TED,4623,05,10,8,N/A
TED,4623,06,10,5,N/A
TED,4623,07,10,7,N/A
TED,4623,08,10,2,N/A
TED,4623,09,10,6,N/A
TED,4632,04,10,6,N/A
TED,4632,06,10,10,N/A
TED,4632,08,0,0,N/A
TED,4633,01,10,6,N/A
TED,4633,02,10,10,N/A
TED,4633,05,0,0,N/A
TED,4642,01,10,8,N/A
TED,4642,02,10,9,N/A
TED,4642,03,10,9,N/A
TED,4642,04,10,7,N/A
TED,4642,05,10,10,N/A
TED,4642,06,0,0,N/A
TED,4643,01,10,8,N/A
TED,4643,02,10,9,N/A
TED,4643,03,10,9,N/A
TED,4643,04,10,7,N/A
TED,4643,05,10,10,N/A
TED,4643,06,0,0,N/A
TED,4652,01,10,6,0
TED,4653,01,10,6,0
TED,4672,01,4,4,0
TED,4673,01,4,4,0
TED,4V98,01,9,6,0
THEA,1102,01,12,3,0
THEA,1102,02,12,0,0
THEA,1104,01,11,0,0
THEA,1104,02,11,3,0
THEA,1301,01,16,0,0
THEA,1301,02,17,0,1
THEA,1301,04,16,0,2
THEA,1302,01,12,1,0
THEA,1302,02,12,0,0
THEA,1306,01,29,0,5
THEA,1306,02,34,3,19
THEA,1306,03,29,0,4
THEA,1306,05,20,0,3
THEA,1306,06,35,0,3
THEA,1306,07,0,0,3
THEA,1306,09,17,0,0
THEA,1306,10,25,0,5
THEA,1306,11,29,0,4
THEA,1306,15,30,0,4
THEA,1306,H1,4,1,0
THEA,1306,W1,19,2,0
THEA,1312,01,16,0,1
THEA,1312,A,9,0,N/A
THEA,1312,B,8,1,N/A
THEA,1316,01,15,1,0
THEA,1316,A,8,2,N/A
THEA,1316,B,8,0,N/A
THEA,1324,01,23,2,0
THEA,2104,02,12,0,0
THEA,2104,03,4,0,0
THEA,2105,01,8,8,0
THEA,2298,01,12,0,3
THEA,2299,02,12,3,0
THEA,2302,01,10,0,0
THEA,2302,02,10,2,0
THEA,2371,01,15,1,0
THEA,2371,A,8,2,N/A
THEA,2371,B,8,0,N/A
THEA,2375,01,28,4,0
THEA,2383,01,10,6,0
THEA,2390,01,6,0,0
THEA,3001,01,20,1,0
THEA,3001,02,19,7,0
THEA,3003,02,12,4,0
THEA,3003,03,12,2,0
THEA,3003,04,12,0,3
THEA,3003,05,12,6,0
THEA,3104,01,4,1,0
THEA,3104,02,7,1,0
THEA,3104,03,6,1,0
THEA,3114,01,12,2,0
THEA,3297,01,10,1,0
THEA,3298,01,10,1,0
THEA,3302,01,10,1,0
THEA,3302,02,8,0,1
THEA,3324,01,9,1,1
THEA,3327,01,6,2,0
THEA,3341,01,20,1,1
THEA,3352,01,14,0,0
THEA,3370,01,6,0,0
THEA,3383,01,6,4,0
THEA,3398,01,7,3,0
THEA,4102,01,20,15,0
THEA,4104,01,10,2,0
THEA,4104,03,0,0,0
THEA,4104,04,1,0,0
THEA,4114,01,12,7,0
THEA,4215,01,10,10,0
THEA,4298,01,12,3,0
THEA,4299,01,12,1,0
THEA,4301,01,10,8,0
THEA,4322,01,10,4,0
THEA,4351,01,19,18,0
THEA,4365,01,4,0,0
THEA,4373,01,4,0,0
THEA,4377,01,19,9,0
THEA,4379,01,12,5,0
THEA,4384,01,5,5,0
THEA,4395,01,10,0,1
THEA,4V99,01,10,8,0
THEA,4V99,02,2,1,0
THEA,4V9R,01,19,15,0
THEA,4VC5,01,15,14,0
THEA,4VC5,02,15,14,0
UNSC,3001,U1,65,61,0
WGS,2300,01,19,0,0
